"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"1","In August, ""I was getting 100% of my #energy from #solar. I actually sent 5kwh back to the #grid."" -@jbwellinghoff #ETS15 #smartcities",FALSE,1,NA,2015-03-26 19:25:19,FALSE,NA,"581175112076001281",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","Siemens_SG",0,FALSE,FALSE,NA,NA
"2","#ets15 video of a robot that displays anthropomorphic animation (body language). She sings, dances, &amp; answers Q's. http://t.co/1n3U2KHwxi",FALSE,0,NA,2015-03-26 19:24:58,FALSE,NA,"581175023731388416",NA,"<a href=""http://www.apple.com"" rel=""nofollow"">iOS</a>","PattyDurandSGCC",0,FALSE,FALSE,NA,NA
"3","Every 3 minutes, someone installs a rooftop #solar panel to off-set #energy costs -@JBWellinghoff #ETS15 http://t.co/PPWpw8qedO",FALSE,0,NA,2015-03-26 19:20:43,FALSE,NA,"581173957849649152",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","Siemens_SG",0,FALSE,FALSE,NA,NA
"4","RT @PattyDurandSGCC: Cognitive systems are able to learn their behavior through education and that evolve as they experience new informatio…",FALSE,0,NA,2015-03-26 19:07:13,FALSE,NA,"581170557007187968",NA,"<a href=""http://www.releaseteam.ca"" rel=""nofollow"">rtltd</a>","ReleaseTEAMLTD",1,TRUE,FALSE,NA,NA
"5","RT @PattyDurandSGCC: #ETS15 Cognitive computing is done at enormous scale. During  Jeopardy, IBM's Watson used over 100 million web pages w…",FALSE,0,NA,2015-03-26 19:07:12,FALSE,NA,"581170555870572544",NA,"<a href=""http://www.releaseteam.ca"" rel=""nofollow"">rtltd</a>","ReleaseTEAMLTD",1,TRUE,FALSE,NA,NA
"6","Rob High @IBMWatson  presenting the big picture of #cognitivecomputing ! #ETS15 http://t.co/6mB29609u5",FALSE,0,NA,2015-03-26 19:06:13,FALSE,NA,"581170307492225024",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Gridmates",0,FALSE,FALSE,NA,NA
"7","Enjoy the live #ETS15 stream of the closing day! http://t.co/IVOwY2ebUt",FALSE,0,NA,2015-03-26 19:05:49,FALSE,NA,"581170208397754370",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","ets_conference",0,FALSE,FALSE,NA,NA
"8","#ETS15 Cognitive computing is done at enormous scale. During  Jeopardy, IBM's Watson used over 100 million web pages worth of information.",FALSE,0,NA,2015-03-26 19:05:14,FALSE,NA,"581170059357396992",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","PattyDurandSGCC",1,FALSE,FALSE,NA,NA
"9","Cognitive systems are able to learn their behavior through education and that evolve as they experience new information. #ETS15 IBM Watson",FALSE,0,NA,2015-03-26 19:02:37,FALSE,NA,"581169402122518529",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","PattyDurandSGCC",1,FALSE,FALSE,NA,NA
"10","#ETS15 IBM Watson on jeopardy was not a publicity stunt, it was meant to show how computing systems can assist humans - IBM's Rob High.",FALSE,0,NA,2015-03-26 19:00:35,FALSE,NA,"581168888827809794",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","PattyDurandSGCC",0,FALSE,FALSE,NA,NA
"11","RT @Siemens_SG: Most U.S. citizens are not familiar with the terms ""smart grid"" &amp; ""smart meter"" - @PattyDurandSGCC #ETS15",FALSE,0,NA,2015-03-26 18:48:39,FALSE,NA,"581165887346069505",NA,"<a href=""http://www.tweetcaster.com"" rel=""nofollow"">TweetCaster for Android</a>","jesuscalderon",0,FALSE,FALSE,NA,NA
"12","RT @austinenergy: Our customer-owned #solar systems to date. We're seeing increased demand for solar. #ETS15 http://t.co/UMdRJbM9p1",FALSE,0,NA,2015-03-26 18:46:15,FALSE,NA,"581165284150611968",NA,"<a href=""http://nagwtweets.measuredvoice.com"" rel=""nofollow"">Great NAGW Tweets</a>","GreatNAGWTweets",5,TRUE,FALSE,NA,NA
"13","What will next-generation #energy systems look like? PwC’s Brian Carey moderates at @ets_conference on 3/26: http://t.co/4UK4Bor74Q",FALSE,0,NA,2015-03-26 18:43:39,FALSE,NA,"581164628853542912",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Darbabcock",0,FALSE,FALSE,NA,NA
"14","RT @DirectEnergy: Yes, we want you to use less. Really, really. CEO Badar Khan: ""At Direct Energy, success means our customers use less ene…",FALSE,0,NA,2015-03-26 18:34:27,FALSE,NA,"581162313748615168",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","JessicaLennard",9,TRUE,FALSE,NA,NA
"15","RT @Siemens_SG: ""Competition will bring about innovation in our industry"" -Badar Kahn #ETS15 http://t.co/OSGy5x7IRl",FALSE,0,NA,2015-03-26 18:34:19,FALSE,NA,"581162281003712512",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","JessicaLennard",3,TRUE,FALSE,NA,NA
"16","Enjoying a great talk on #Megatrand Convergence by @JBWellinghoff #ETS15",FALSE,0,NA,2015-03-26 18:33:52,FALSE,NA,"581162163903037440",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","Siemens_SG",0,FALSE,FALSE,NA,NA
"17","RT @SmartGridMan: #ets15 I'd rather listen to one Charles Goodenough for the two days than scores of investment bankers and incumbent busin…",FALSE,0,NA,2015-03-26 18:33:43,FALSE,NA,"581162126955319296",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jasonsrodriguez",1,TRUE,FALSE,NA,NA
"18","Nina nailed it <ed><U+00A0><U+00BC><ed><U+00BE><U+0089> #ets15",FALSE,1,NA,2015-03-26 18:27:27,FALSE,NA,"581160552770174977",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","FatimaMahmoud_",0,FALSE,FALSE,NA,NA
"19","Being grown ups at the Energy Thought Summit, somewhat.  #ets15 @ AT&amp;T Executive Education and… https://t.co/nu92GPgcZo",FALSE,0,NA,2015-03-26 18:24:37,FALSE,NA,"581159838752833536",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Krystal_Joseph",0,FALSE,FALSE,"-97.74050557","30.28195902"
"20","RT @Siemens_SG: Most U.S. citizens are not familiar with the terms ""smart grid"" &amp; ""smart meter"" - @PattyDurandSGCC #ETS15",FALSE,0,NA,2015-03-26 18:22:16,FALSE,NA,"581159246533943298",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","dcfusion1",3,TRUE,FALSE,NA,NA
"21","Battle zwischen Elias und Prof. Neubauer <ed><U+00A0><U+00BD><ed><U+00B8><U+0082> #ets15",FALSE,0,NA,2015-03-26 18:10:06,FALSE,NA,"581156184398409728",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","FatimaMahmoud_",0,FALSE,FALSE,NA,NA
"22","Customer markets are evolving! Catch #ETS15's talk w/ @EKillingerNRG @PattyDurandSGCC @yoavlurie &amp; #GrahamRichard http://t.co/RDtQaXIFtT #NE",FALSE,0,NA,2015-03-26 18:05:39,FALSE,NA,"581155063952982017",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","NarrativeEdge",0,FALSE,FALSE,NA,NA
"23","Elias rockt die Bühne <ed><U+00A0><U+00BC><ed><U+00BE><U+0089><ed><U+00A0><U+00BC><ed><U+00BE><U+0089><ed><U+00A0><U+00BC><ed><U+00BE><U+0089><ed><U+00A0><U+00BC><ed><U+00BE><U+0089> #ets15",FALSE,0,NA,2015-03-26 18:03:23,FALSE,NA,"581154495884853248",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","FatimaMahmoud_",0,FALSE,FALSE,NA,NA
"24","@ets_conference  enjoying all of the inspirational talks and networking! #ets15 http://t.co/MWo59MZsEV",FALSE,0,"ets_conference",2015-03-26 17:23:06,FALSE,NA,"581144357647962112","2181263006","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","SimpTek",0,FALSE,FALSE,"0","0"
"25","#ets15 I'd rather listen to one Charles Goodenough for the two days than scores of investment bankers and incumbent business apologists.",FALSE,0,NA,2015-03-26 17:01:23,FALSE,NA,"581138889747746816",NA,"<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>","SmartGridMan",1,FALSE,FALSE,NA,NA
"26","ETS15: Smart Grid: Lessons Learned - http://t.co/LoxedjNhsX",FALSE,0,NA,2015-03-26 17:00:10,FALSE,NA,"581138587053268992",NA,"<a href=""http://klout.com"" rel=""nofollow"">Post with Klout</a>","ElectricExaminr",0,FALSE,FALSE,NA,NA
"27","This was moving!  ""RT @SmartGridMan: Charles Goodenough at #ets15: Secret of productive longevity? Nurture your soul and spirit.""",FALSE,0,NA,2015-03-26 16:59:02,FALSE,NA,"581138299638685696",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","Siemens_SG",0,FALSE,FALSE,NA,NA
"28","RT @SmartGridMan: Charles Goodenough at #ets15: We should give back to society that makes it possible for us to work and live, not just try…",FALSE,0,NA,2015-03-26 16:52:56,FALSE,NA,"581136764292575232",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jasonsrodriguez",1,TRUE,FALSE,NA,NA
"29","RT @SmartGridMan: Charles Goodenough at #ets15: Secret of productive longevity? Nurture your soul and spirit.",FALSE,0,NA,2015-03-26 16:52:54,FALSE,NA,"581136756503756800",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jasonsrodriguez",1,TRUE,FALSE,NA,NA
"30","RT @kels83: Energy Thoughts Summit,  VERY interesting thoughts on analytics by Thomas Seibel, founder of Seibel Systems #ETS15 http://t.co/…",FALSE,0,NA,2015-03-26 16:52:50,FALSE,NA,"581136741765009408",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jasonsrodriguez",1,TRUE,FALSE,NA,NA
"31","RT @Siemens_SG: Most U.S. citizens are not familiar with the terms ""smart grid"" &amp; ""smart meter"" - @PattyDurandSGCC #ETS15",FALSE,0,NA,2015-03-26 16:51:18,FALSE,NA,"581136354131722240",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","kdylpilot",3,TRUE,FALSE,NA,NA
"32","RT @Siemens_SG: Most U.S. citizens are not familiar with the terms ""smart grid"" &amp; ""smart meter"" - @PattyDurandSGCC #ETS15",FALSE,0,NA,2015-03-26 16:48:35,FALSE,NA,"581135672355872768",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","usmansindhu",3,TRUE,FALSE,NA,NA
"33","Most U.S. citizens are not familiar with the terms ""smart grid"" &amp; ""smart meter"" - @PattyDurandSGCC #ETS15",FALSE,0,NA,2015-03-26 16:47:42,FALSE,NA,"581135449021943808",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","Siemens_SG",3,FALSE,FALSE,NA,NA
"34","RT @postfossilcom: @ets_conference @UtilitySolar - Larry Weis, CEO of Austin Energy, briefs ETS15 crowd on AE solar initiatives. http://t.c…",FALSE,0,NA,2015-03-26 16:47:18,FALSE,NA,"581135347314212865",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","UtilitySolar",1,TRUE,FALSE,NA,NA
"35","#ETS15  yes we drove a Tesla. And yes it was awesome. http://t.co/qwqVxWiEUs",FALSE,1,NA,2015-03-26 16:40:38,FALSE,NA,"581133669248708608",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","ASMETXST",0,FALSE,FALSE,NA,NA
"36","Excellent talk by @ThomasSiebel @ets_conference #ETS15 @C3Energy @smartenergystr",FALSE,0,NA,2015-03-26 16:34:30,FALSE,NA,"581132128328400896",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","smartenergystr",0,FALSE,FALSE,NA,NA
"37","RT @SmartGridMan: Audience member at #ets15: The future grid will be ""cellular topology."" (no more massive centralized grid)",FALSE,0,NA,2015-03-26 16:33:05,FALSE,NA,"581131769912565762",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ahmedafox",1,TRUE,FALSE,NA,NA
"38","RT @JMK512: Great intro and overview by @ATI_UT @CleanTX Kathleen Baeruether! #ETS15 http://t.co/47O8ibmFKx",FALSE,0,NA,2015-03-26 16:30:43,FALSE,NA,"581131173205684224",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jasonsrodriguez",3,TRUE,FALSE,NA,NA
"39","RT @C3Energy: CEO Tom Siebel delivering keynote on the ""Future of Analytics"" at @zpryme_research's #ETS15 http://t.co/9YAMqYzypb http://t.c…",FALSE,0,NA,2015-03-26 16:30:26,FALSE,NA,"581131103919976448",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jasonsrodriguez",1,TRUE,FALSE,NA,NA
"40","RT @SGIPnews: #ets15 Utility Grid of the Future panel on right now with @SGIPNews President Sharon Allan . http://t.co/Fc2rM6344a",FALSE,0,NA,2015-03-26 16:30:16,FALSE,NA,"581131060655702017",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jasonsrodriguez",1,TRUE,FALSE,NA,NA
"41","RT @EKillingerNRG: I’m excited to be in Austin to speak @ETS_conference about evolving #customer markets with @PattyDurandSGCC and @yoavlur…",FALSE,0,NA,2015-03-26 16:30:09,FALSE,NA,"581131032847503360",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jasonsrodriguez",3,TRUE,FALSE,NA,NA
"42","RT @EDFtx: RT @Gridmates: We dream #Austin the energy innovation capital of the world! @ets_conference @andresecarvallo #ets15",FALSE,0,NA,2015-03-26 16:30:05,FALSE,NA,"581131016577789952",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jasonsrodriguez",1,TRUE,FALSE,NA,NA
"43","RT @JessicaLennard: In 10yrs, no company here will have a data centre. Cyberphysical systems, distributed platform infrastructure is the fu…",FALSE,0,NA,2015-03-26 16:29:55,FALSE,NA,"581130975041601536",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jasonsrodriguez",4,TRUE,FALSE,NA,NA
"44","RT @arnoldjon: Quick update and photos from @ets_conference here in #Austin - more coming! http://t.co/OoXJXeVg5H @zpryme_research #ETS15 @…",FALSE,0,NA,2015-03-26 16:29:52,FALSE,NA,"581130960068055040",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","kels83",1,TRUE,FALSE,NA,NA
"45","RT @JessicaLennard: '1.2bn smart meters will be installed globally by 2023. We need a huge new cyberphysical system to deal with that data'…",FALSE,0,NA,2015-03-26 16:21:43,FALSE,NA,"581128908168400896",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","yourpalHarvey",4,TRUE,FALSE,NA,NA
"46","Energy Thoughts Summit,  VERY interesting thoughts on analytics by Thomas Seibel, founder of Seibel Systems #ETS15 http://t.co/dBs7Br2VOm",FALSE,0,NA,2015-03-26 16:10:48,FALSE,NA,"581126163407331328",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","kels83",1,FALSE,FALSE,NA,NA
"47","Charles Goodenough at #ets15: Secret of productive longevity? Nurture your soul and spirit.",FALSE,0,NA,2015-03-26 16:01:16,FALSE,NA,"581123762835193856",NA,"<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>","SmartGridMan",1,FALSE,FALSE,NA,NA
"48","Charles Goodenough at #ets15: We should give back to society that makes it possible for us to work and live, not just try to get rich.",FALSE,0,NA,2015-03-26 16:00:22,FALSE,NA,"581123535210352643",NA,"<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>","SmartGridMan",1,FALSE,FALSE,NA,NA
"49","Audience member at #ets15: The future grid will be ""cellular topology."" (no more massive centralized grid)",FALSE,0,NA,2015-03-26 15:59:26,FALSE,NA,"581123301881184257",NA,"<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>","SmartGridMan",1,FALSE,FALSE,NA,NA
"50","RT @JessicaLennard: In 10yrs, no company here will have a data centre. Cyberphysical systems, distributed platform infrastructure is the fu…",FALSE,0,NA,2015-03-26 15:57:34,FALSE,NA,"581122833692143616",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ClearlyEnergy",4,TRUE,FALSE,NA,NA
"51","Human-based computation - Thomas Siebel  #ets15 http://t.co/iyj3eQHPpo",FALSE,0,NA,2015-03-26 15:57:29,FALSE,NA,"581122811667693568",NA,"<a href=""http://www.apple.com"" rel=""nofollow"">iOS</a>","smartenergystr",0,FALSE,FALSE,NA,NA
"52","RT @JessicaLennard: '1.2bn smart meters will be installed globally by 2023. We need a huge new cyberphysical system to deal with that data'…",FALSE,0,NA,2015-03-26 15:57:24,FALSE,NA,"581122788393656320",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ClearlyEnergy",4,TRUE,FALSE,NA,NA
"53","RT @Siemens_SG: “What are we going to do to put a value on the grid?” @LarshJohnson #ETS15 http://t.co/yS9BrFiWsR",FALSE,0,NA,2015-03-26 15:56:42,FALSE,NA,"581122612329377792",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","NECASafety",13,TRUE,FALSE,NA,NA
"54","National treasure Dr. Massound Amin at #ets15: The future of the grid will be determined by disruption, not by preservation.",FALSE,0,NA,2015-03-26 15:55:35,FALSE,NA,"581122331264688128",NA,"<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>","SmartGridMan",0,FALSE,FALSE,NA,NA
"55","RT @JessicaLennard: 'US energy policy in the 2000s was that we were occupying the Middle East'. Wonderfully engaging talk from Thomas Siebe…",FALSE,0,NA,2015-03-26 15:53:59,FALSE,NA,"581121928909455360",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","PattyDurandSGCC",1,TRUE,FALSE,NA,NA
"56","RT @JessicaLennard: '1.2bn smart meters will be installed globally by 2023. We need a huge new cyberphysical system to deal with that data'…",FALSE,0,NA,2015-03-26 15:53:41,FALSE,NA,"581121852992552961",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","PattyDurandSGCC",4,TRUE,FALSE,NA,NA
"57","RT @JMK512: Great intro and overview by @ATI_UT @CleanTX Kathleen Baeruether! #ETS15 http://t.co/47O8ibmFKx",FALSE,0,NA,2015-03-26 15:53:40,FALSE,NA,"581121850417106944",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","mdbreen",3,TRUE,FALSE,NA,NA
"58","RT @JessicaLennard: Smartgrid analytics monitors health &amp; security of smart meter infrastructure. It's baffling that utilities don't do thi…",FALSE,0,NA,2015-03-26 15:53:34,FALSE,NA,"581121826572668928",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","PattyDurandSGCC",1,TRUE,FALSE,NA,NA
"59","RT @JessicaLennard: In 10yrs, no company here will have a data centre. Cyberphysical systems, distributed platform infrastructure is the fu…",FALSE,0,NA,2015-03-26 15:53:16,FALSE,NA,"581121750458621952",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","PattyDurandSGCC",4,TRUE,FALSE,NA,NA
"60","RT @JessicaLennard: In 10yrs, no company here will have a data centre. Cyberphysical systems, distributed platform infrastructure is the fu…",FALSE,0,NA,2015-03-26 15:52:50,FALSE,NA,"581121640244776960",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","mdbreen",4,TRUE,FALSE,NA,NA
"61","EDFtx: RT Gridmates: We dream #Austin the energy innovation capital of the world! ets_conference andresecarvallo #ets15",FALSE,0,NA,2015-03-26 15:50:52,FALSE,NA,"581121147770703872",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","AustinpalStacy",0,FALSE,FALSE,NA,NA
"62","In 10yrs, no company here will have a data centre. Cyberphysical systems, distributed platform infrastructure is the future. T.Siebel #ETS15",FALSE,2,NA,2015-03-26 15:50:08,FALSE,NA,"581120962915110913",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","JessicaLennard",4,FALSE,FALSE,NA,NA
"63","RT @Gridmates: We dream #Austin the energy innovation capital of the world! @ets_conference @andresecarvallo #ets15",FALSE,1,NA,2015-03-26 15:48:48,FALSE,NA,"581120625131028481",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","EDFtx",1,FALSE,FALSE,NA,NA
"64","RT @EKillingerNRG: I’m excited to be in Austin to speak @ETS_conference about evolving #customer markets with @PattyDurandSGCC and @yoavlur…",FALSE,0,NA,2015-03-26 15:47:33,FALSE,NA,"581120312827232256",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","patkhammond",3,TRUE,FALSE,NA,NA
"65","RT @EKillingerNRG: I’m excited to be in Austin to speak @ETS_conference about evolving #customer markets with @PattyDurandSGCC and @yoavlur…",FALSE,0,NA,2015-03-26 15:45:23,FALSE,NA,"581119765239840768",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","yoavlurie",3,TRUE,FALSE,NA,NA
"66","I’m excited to be in Austin to speak @ETS_conference about evolving #customer markets with @PattyDurandSGCC and @yoavlurie #ETS15",FALSE,3,NA,2015-03-26 15:42:51,FALSE,NA,"581119129886662656",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","EKillingerNRG",3,FALSE,FALSE,NA,NA
"67","RT @JessicaLennard: '1.2bn smart meters will be installed globally by 2023. We need a huge new cyberphysical system to deal with that data'…",FALSE,0,NA,2015-03-26 15:42:35,FALSE,NA,"581119062014558208",NA,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry®</a>","TomHV",4,TRUE,FALSE,NA,NA
"68","RT @Siemens_SG: “What are we going to do to put a value on the grid?” @LarshJohnson #ETS15 http://t.co/yS9BrFiWsR",FALSE,0,NA,2015-03-26 15:41:57,FALSE,NA,"581118901465014272",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","TecnoformasSA",13,TRUE,FALSE,NA,NA
"69","Smartgrid analytics monitors health &amp; security of smart meter infrastructure. It's baffling that utilities don't do this. T.Siebel #ETS15",FALSE,0,NA,2015-03-26 15:38:41,FALSE,NA,"581118077925912576",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","JessicaLennard",1,FALSE,FALSE,NA,NA
"70","'1.2bn smart meters will be installed globally by 2023. We need a huge new cyberphysical system to deal with that data' Thomas Siebel #ETS15",FALSE,0,NA,2015-03-26 15:37:10,FALSE,NA,"581117699759026177",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","JessicaLennard",4,FALSE,FALSE,NA,NA
"71","#ets15 Utility Grid of the Future panel on right now with @SGIPNews President Sharon Allan . http://t.co/Fc2rM6344a",FALSE,0,NA,2015-03-26 15:36:58,FALSE,NA,"581117648844374017",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","SGIPnews",1,FALSE,FALSE,NA,NA
"72","RT @ets_conference: OFFICIAL: Elizabeth Killinger NRG &amp; Reliant President to speak at ETS15 http://t.co/odp68iPghc",FALSE,0,NA,2015-03-26 15:34:13,FALSE,NA,"581116955005857792",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","patkhammond",2,TRUE,FALSE,NA,NA
"73","Listening to Tom Siebel CEO of C3 Energy and founder of Siebel Systems talk about energy and IT. Fascinating. #ETS15 http://t.co/lm7fuc9pNZ",FALSE,0,NA,2015-03-26 15:30:19,FALSE,NA,"581115972674797568",NA,"<a href=""http://www.apple.com"" rel=""nofollow"">iOS</a>","PattyDurandSGCC",0,FALSE,FALSE,NA,NA
"74","CEO Tom Siebel delivering keynote on the ""Future of Analytics"" at @zpryme_research's #ETS15 http://t.co/9YAMqYzypb http://t.co/V74tGtxcNt",FALSE,1,NA,2015-03-26 15:28:06,FALSE,NA,"581115416971350016",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","C3Energy",1,FALSE,FALSE,NA,NA
"75","'US energy policy in the 2000s was that we were occupying the Middle East'. Wonderfully engaging talk from Thomas Siebel #ETS15",FALSE,0,NA,2015-03-26 15:25:23,FALSE,NA,"581114733010370560",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","JessicaLennard",1,FALSE,FALSE,NA,NA
"76","RT @JMK512: Great intro and overview by @ATI_UT @CleanTX Kathleen Baeruether! #ETS15 http://t.co/ZeT4mRFoeb",FALSE,0,NA,2015-03-26 15:20:55,FALSE,NA,"581113607519408128",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","Siemens_SG",0,FALSE,FALSE,NA,NA
"77","RT @JMK512: Great intro and overview by @ATI_UT @CleanTX Kathleen Baeruether! #ETS15 http://t.co/47O8ibmFKx",FALSE,0,NA,2015-03-26 15:19:55,FALSE,NA,"581113358880931841",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","CleanTX",3,TRUE,FALSE,NA,NA
"78","RT @BethanyAtDirect: @jasonsrodriguez, thanks for an amazing event. You and your team rock. Thanks for letting us be a part of it! #ETS15",FALSE,0,NA,2015-03-26 15:12:55,FALSE,NA,"581111596669272064",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jasonsrodriguez",1,TRUE,FALSE,NA,NA
"79","Great intro and overview by @ATI_UT @CleanTX Kathleen Baeruether! #ETS15 http://t.co/47O8ibmFKx",FALSE,0,NA,2015-03-26 15:11:35,FALSE,NA,"581111261347205120",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JMK512",3,FALSE,FALSE,"-97.74093189","30.28187176"
"80","Austin clean tech community brings $2.2bn/yr to local economy, double impact of life sciences #ETS15",FALSE,0,NA,2015-03-26 15:06:42,FALSE,NA,"581110028884541440",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","JessicaLennard",0,FALSE,FALSE,NA,NA
"81","RT @Gridmates: Two high tech utilities presented a great vision! Larry Weiss @austinenergy and @Txaal @oncor by @Jmalewitz #ETS15 http://t.…",FALSE,0,NA,2015-03-26 15:01:30,FALSE,NA,"581108721419341825",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","Txaal",1,TRUE,FALSE,NA,NA
"82","Two high tech utilities presented a great vision! Larry Weiss @austinenergy and @Txaal @oncor by @Jmalewitz #ETS15 http://t.co/mrV8OFEpHQ",FALSE,2,NA,2015-03-26 15:00:16,FALSE,NA,"581108410696908800",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Gridmates",1,FALSE,FALSE,NA,NA
